sensor,file_name,timestamp,range
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,34203.0,3012.2615
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,36384.5,2255.9194
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,36387.0,3611.6716
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,36396.0,2890.3489
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,37230.5,4778.0312
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,37239.5,11483.366
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,37250.0,6809.7666
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,37281.5,1953.0455
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,37876.5,3579.9675
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,38250.5,3098.0107
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,38779.5,3031.0393
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,38799.0,3332.856
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,38818.5,2974.6848
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39033.5,3243.3992
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39280.5,10646.899
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39377.5,2052.0603
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39383.5,1820.4559
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39406.0,3269.5837
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39564.5,20449.74
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39593.0,18145.35
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39605.0,16704.285
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39614.0,21388.682
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39703.5,18917.447
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39741.0,18058.268
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39748.5,21279.445
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39756.0,20661.92
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39763.5,21616.63
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39771.0,16372.129
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39781.5,4985.0356
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39789.0,2712.2622
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39795.0,21152.732
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39804.0,17158.389
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39811.0,19050.074
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,39826.0,18220.64
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,40270.5,4738.25
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,40529.0,1801.885
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220406121423.wav,40980.5,3969.861
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,4236.0,8414.595
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,4242.0,9501.57
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,4248.0,6418.375
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,5324.5,3603.378
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,5357.5,9823.974
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,5368.0,10977.232
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,5374.0,10037.114
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,5380.0,10875.452
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,5392.0,10565.784
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,5617.5,9317.525
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,5638.5,6191.2573
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,6100.5,5988.1284
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,6615.0,4041.643
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,7706.5,14220.683
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,9729.5,3264.463
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,10031.5,8044.682
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,13285.0,2957.0938
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,13769.5,11279.661
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,15296.0,3494.606
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,16954.0,5393.9214
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,17231.0,4956.538
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,17385.0,2572.0312
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,18241.5,9725.682
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,18255.0,8013.727
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,18328.5,7064.2256
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,19680.0,2649.4478
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,19808.5,18775.732
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,21351.5,4155.8237
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,21674.5,4034.8975
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,21697.0,4716.8345
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,22148.5,2290.7766
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,22183.0,6224.5884
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,22239.5,2825.4238
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,22361.0,3835.157
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,22858.5,5320.1836
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,23042.5,5329.8896
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,23172.5,4222.318
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,23400.0,8396.988
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,23427.0,8392.031
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,23483.5,2775.5298
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,23491.0,4393.8047
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,23934.0,3893.1958
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,23998.0,4318.914
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,24031.0,5113.6533
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,24098.5,4063.8708
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,24419.5,4271.4585
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,24603.5,2861.267
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,24762.0,5999.9546
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,24853.5,2847.2166
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,24890.5,6367.6387
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,24989.5,4596.0825
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,25178.0,6181.4424
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,25210.5,6005.4985
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,25240.5,5765.002
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,25299.0,3976.0476
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,25367.5,3727.8713
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,25580.0,3794.977
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,25823.5,6032.4536
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,25928.5,2916.1038
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,25946.5,1181.8341
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,26321.5,2962.8826
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,26507.0,4079.96
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,26607.0,6652.1743
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,26628.0,4400.9834
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,26904.5,5094.2007
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,27082.5,3666.14
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,27500.0,2582.4495
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,27516.5,4284.8667
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,28011.0,4455.952
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,28615.0,4781.0938
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,28987.5,7262.564
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,32525.0,3012.6638
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,33404.5,3266.8865
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,34691.5,3645.6313
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,34937.0,9418.817
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,34949.0,19036.254
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,35331.5,11219.647
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,35355.5,10111.649
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,35400.5,8684.656
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,35778.5,1557.9381
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,35828.0,11186.039
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,35835.5,9951.151
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,35841.5,11433.167
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,35847.5,9925.928
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,36665.5,22969.166
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,38042.5,9234.276
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,38060.5,9537.827
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,38081.5,8851.143
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,38102.0,8082.641
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,38111.0,9373.368
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,38124.5,8555.626
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,38275.5,19740.408
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,38461.0,7455.272
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,39661.5,10751.382
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,39669.0,8283.797
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,39993.5,8739.564
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,40002.5,11408.991
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,40735.5,2958.4675
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,41161.5,13067.367
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,41170.5,12504.5625
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,41182.5,10920.233
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407001417.wav,41747.5,2319.1587
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,121.5,1538.4913
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,987.0,14245.0205
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,4115.0,10080.572
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,4489.0,2490.2183
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,4548.5,2676.2178
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,4853.5,3155.3716
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,4885.0,2364.9966
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,5108.0,4685.4814
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,6160.5,12490.9375
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,6570.0,2603.3
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,6595.5,6838.753
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,6739.0,2874.4062
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,6899.0,9665.417
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,7131.0,4555.8657
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,7140.0,4195.8647
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,7805.0,6699.178
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,8067.0,4527.0215
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,8271.5,3388.1555
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,8449.5,7511.907
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,8472.0,3663.0774
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,8479.5,2640.2751
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,8487.0,6023.2476
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,8497.5,5659.7095
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,8505.0,5536.396
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,8558.5,9935.215
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,9554.5,8389.895
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,10737.0,8988.658
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,10750.5,10648.248
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,10759.5,11342.014
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,10768.5,9815.017
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,11320.5,9397.292
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,12228.0,6527.514
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,15546.0,4116.0845
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,17106.5,2646.3245
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,19325.5,22114.479
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220407121412.wav,41007.5,11819.561
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408001406.wav,3968.5,7357.571
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408001406.wav,33029.0,3792.7522
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408001406.wav,41468.0,8057.684
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,3569.5,6206.287
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,7258.0,3131.4744
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,8339.0,11402.414
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,9480.0,5405.595
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,18836.5,11188.544
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,19031.0,11289.966
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,19713.0,11356.873
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,22488.0,3374.5583
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,22522.5,13733.482
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,23980.0,10912.53
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,24881.5,4855.4653
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,24922.0,12632.55
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,34382.0,4356.448
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,34591.5,3165.9465
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,35577.0,18840.797
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,35698.0,2399.7456
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,35707.0,2495.8748
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,36293.0,5271.525
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,37640.0,16132.6455
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,39466.0,11251.334
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,39599.0,4540.8506
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,39661.5,12765.144
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,39796.5,16397.217
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,40062.5,4276.662
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,40095.5,9134.932
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,40176.0,21657.234
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,40291.0,15081.128
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,40556.0,10535.505
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,40578.5,5111.8516
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,40585.5,12886.983
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,40591.5,2726.8748
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220408121400.wav,40672.5,3625.5068
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,3467.5,8168.9946
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,3756.0,4111.731
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,5579.0,6073.01
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,5849.5,2760.4504
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,6051.5,2862.8943
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,6349.0,11880.307
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,6381.5,18133.393
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,6997.5,8148.4287
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,7421.0,4201.4883
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,7732.0,3361.35
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,8448.0,4118.4175
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,8464.5,10969.1
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,8530.5,3457.6064
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,8575.0,7620.4077
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,8582.5,4507.7495
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,8653.0,4982.169
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,8783.0,6094.6396
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,8805.5,14343.636
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,8817.5,5993.1016
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,9257.0,8498.406
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,9433.5,7113.0625
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,9445.5,4272.7173
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,9459.0,12878.952
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,10731.0,21473.016
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,11003.5,16168.093
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,11263.5,15235.789
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,11636.0,24705.896
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,12095.0,2812.741
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,12162.0,6078.3438
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,12431.5,24822.158
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,12446.0,25279.379
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,12779.5,19206.941
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,12818.5,11411.726
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,12844.0,16242.896
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,12966.5,15299.582
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,12977.0,2699.938
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,13020.5,8538.065
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,13140.0,2961.073
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,13748.5,5187.5234
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,13756.0,5623.1914
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,14325.5,5897.7607
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,14586.0,4514.9116
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,14638.0,5838.8247
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,15590.5,14971.829
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,16429.5,5593.2075
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,16502.5,11618.303
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,16644.5,4783.664
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,17035.0,3165.4697
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,17878.5,24241.537
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,18156.5,3743.7158
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,18312.0,2637.7756
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,18726.0,3308.2498
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,18932.5,12807.198
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,19257.0,21948.057
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,19578.5,17262.1
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,19608.0,3646.6135
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,20116.5,3985.47
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,20170.5,5445.421
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,21338.0,18454.535
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,21417.5,6538.5273
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,21715.0,3170.5276
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,21798.5,11144.973
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,21804.5,13299.812
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,21978.0,15199.194
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,22009.5,3780.2432
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,22573.0,5529.9243
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,22615.0,6034.077
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,23084.5,6044.548
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,23101.0,4067.0635
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,23126.5,15013.367
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,23298.5,13409.158
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,23433.0,12045.19
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,23557.0,11735.699
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,23984.5,14135.352
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,24923.5,23107.287
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409001355.wav,25764.0,13910.213
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409121350.wav,10556.5,8744.128
6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220409121350.wav,13458.5,10673.128
