in_sensors,method_thresh,num_delete,num_sources,std,over_predict_sources,FN,FP,percent_possible_detections,localization_error,best_localization_error
True,inf,0,1,750,False,False,False,1.0,271.9344906221348;,177.88101659420622;
True,inf,0,1,750,False,False,False,1.0,841.7246039466348;,126.51974389169841;
True,inf,0,1,750,False,False,False,1.0,472.19744792297325;,109.36224789448792;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,600.6001547058079;,409.65284019168126;
True,inf,0,1,750,False,False,False,1.0,496.00246717719153;,397.3110776162233;
True,inf,0,1,750,False,False,False,1.0,541.5153448179789;,239.73817334521925;
True,inf,0,1,750,False,False,False,1.0,297.71507121307707;,632.2544295294131;
True,inf,0,1,750,False,False,False,1.0,914.2192958114331;,671.6458539515774;
True,inf,0,1,750,False,False,False,1.0,803.8004465056383;,306.4872880641653;
True,inf,0,1,750,False,False,False,1.0,765.5921328792084;,213.43011853636256;
True,inf,0,1,750,False,False,False,1.0,156.59899468934498;,558.6804040623337;
True,inf,0,1,750,False,False,False,1.0,925.3235642159533;,186.26953447811505;
True,inf,0,1,750,False,False,False,1.0,755.2967600278907;,372.4260358138221;
True,inf,0,1,750,False,False,False,1.0,571.5033193349681;,309.2274604859709;
True,inf,0,1,750,False,False,False,1.0,418.3084928601364;,455.60091010769406;
True,inf,0,1,750,False,False,False,1.0,390.8174607042893;,181.64300915806515;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,700.0836393125536;,295.28580450699434;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,664.9929715808886;,319.8471627647981;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,393.8587771303254;,399.3341965861523;
True,inf,0,1,750,False,False,False,1.0,409.8957220268688;,268.09875202790045;
True,inf,0,1,750,False,False,False,1.0,729.7891351390832;,547.2391024256552;
True,inf,0,1,750,False,False,False,1.0,841.3485928714168;,220.31128078624758;
True,inf,0,1,750,False,False,False,1.0,512.3426227232746;,278.4119415328061;
True,inf,0,1,750,False,False,False,1.0,596.8357835042552;,164.4007681548435;
True,inf,0,2,750,False,False,False,1.0,721.0364118246475;713.131916269066;,240.37989454240932;231.3530833119717;
True,inf,0,2,750,False,False,False,1.0,479.4955500347841;177.07194347464196;,279.8623169592296;177.86362936085717;
True,inf,0,2,750,False,False,False,1.0,589.7245558342588;862.406873574235;,630.0145210381411;300.56226450716866;
True,inf,0,2,750,False,False,False,1.0,537.4881283169361;311.4693950643738;,531.6467233813153;211.6950574538624;
True,inf,0,2,750,False,False,False,1.0,255.9177261054989;283.10437005191204;,224.88604578649654;181.85519217268705;
True,inf,0,2,750,False,False,False,1.0,555.7647598718419;186.64928609779625;,423.8854418452021;69.63357166875795;
True,inf,0,2,750,False,False,False,1.0,794.0998145387354;621.0003380130269;,514.1771461914468;119.78480138503834;
True,inf,0,2,750,False,False,False,1.0,689.2807881236834;121.42118478068288;,44.84032777962624;108.27249882984226;
True,inf,0,2,750,False,False,False,1.0,440.8658446204024;184.4670359745019;,716.6869666575785;221.29873284083888;
True,inf,0,2,750,False,False,False,1.0,529.3244783075053;575.6169766756543;,133.57858448455394;652.2986683058195;
True,inf,0,2,750,False,False,False,1.0,1443.022395254471;1049.485277432972;,149.7632587716838;292.65492233266843;
True,inf,0,2,750,False,False,False,1.0,108.31751142465002;727.0593503920566;,32.29567502190996;553.2596543182383;
True,inf,0,2,750,False,False,False,1.0,845.11225503534;179.82020862807408;,587.182159628749;205.0313417333043;
True,inf,0,2,750,False,False,False,1.0,358.9665573998623;488.4447851021348;,226.19719839852158;272.60779251885384;
True,inf,0,2,750,False,False,False,1.0,134.88350048695565;192.9450536154147;,89.38970864720959;113.64639945776197;
True,inf,0,2,750,False,False,False,1.0,946.9976708037782;435.32597737670795;,348.7913532630559;257.2334725188297;
True,inf,0,2,750,False,False,False,1.0,281.3146742387118;93.72991814446978;,283.0432434358869;93.72991814446978;
True,inf,0,2,750,False,False,False,1.0,214.83479648703297;88.81805465911073;,215.40745711612422;97.34635579119832;
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,False,False,False,1.0,353.84682607004004;194.19303944165583;,176.17521169693836;228.5651515653813;
True,inf,0,2,750,False,False,False,1.0,324.478139300346;163.2746384464304;,210.51188752208662;533.0988766231961;
True,inf,0,2,750,False,False,False,1.0,326.2271059354087;254.16834089184854;,315.26998984786115;254.41826729133248;
True,inf,0,2,750,False,False,False,1.0,464.53288938618334;350.37075738361915;,539.6036791361522;257.53303328218993;
True,inf,0,2,750,False,False,False,1.0,546.8001241233234;240.75030309098858;,401.00798486239535;181.20738742309885;
True,inf,0,2,750,False,False,False,1.0,374.89917664703586;917.3920819155121;,444.5439362079764;789.9124026979819;
True,inf,0,2,750,False,False,False,1.0,683.836316663669;311.82015274702053;,219.87250203357837;359.6119793059289;
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,False,False,False,1.0,17.533718096519852;390.25697995964003;,17.533650499352557;390.2569722899429;
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,False,False,False,1.0,165.37787972116303;468.8656016101185;,144.06972766371823;154.49766039554092;
True,inf,0,2,750,False,False,False,1.0,511.2071658358759;384.60745094844674;,168.42097520440754;93.72245524537439;
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,False,False,False,1.0,653.789506752348;259.2473443529588;,372.08660539794033;196.81782855733962;
True,inf,0,2,750,False,False,False,1.0,593.9499204828993;366.11872465840554;,388.2222474133173;520.1593139913502;
True,inf,0,2,750,False,False,False,1.0,554.0389468970301;491.62543528460884;,339.328749549362;374.7115539816677;
True,inf,0,2,750,False,False,False,1.0,849.3855563255013;484.3688458922956;,584.5271559328877;267.2705298140321;
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,False,False,False,1.0,691.6565369004371;45.188751740188955;,407.71479651999226;96.19826960243748;
True,inf,0,2,750,False,False,False,1.0,603.4015576388828;1168.12379505884;,51.27637177141428;147.42758016102138;
True,inf,0,2,750,False,False,False,1.0,532.6230173622184;2.839204791497448;,526.1492148774562;230.6632758091089;
True,inf,0,2,750,False,False,False,1.0,634.6536194904861;601.6553719023893;,763.3039686196066;414.86980843584945;
True,inf,0,2,750,False,False,False,1.0,934.6520439477034;367.156519522588;,386.7197404690646;247.37725598068582;
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,False,False,False,1.0,351.0355456022724;635.3276616387692;,144.25074538743996;312.69166768273703;
True,inf,0,2,750,False,False,False,1.0,519.5656533264599;760.1422739354479;,624.4147419167156;336.14314436396694;
True,inf,0,2,750,False,False,False,1.0,1282.3829969511714;910.0986261447463;,730.4551075915998;457.7986379938622;
True,inf,0,2,750,False,False,False,1.0,531.6770927492263;719.3930783058101;,531.6770740120284;381.4148983100331;
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,False,False,False,0.5,795.7664288507643;,203.75668716097246;
True,inf,0,2,750,False,False,False,1.0,381.0513069784892;408.9575738570649;,381.05128420946266;408.9575647387233;
True,inf,0,2,750,False,False,False,1.0,192.1162420435814;166.8064390392644;,245.52664132089404;159.91770649944513;
True,inf,0,2,750,False,False,False,1.0,2091.271488854409;1019.5881052221254;,519.8411803076577;762.7394794762764;
True,inf,0,2,750,False,False,False,1.0,500.3310909059595;788.5184645210087;,61.0430581694368;103.89120908126755;
True,inf,0,2,750,False,False,False,0.5,781.5425066984292;,83.99936825010491;
True,inf,0,2,750,False,False,False,1.0,686.8073453878783;484.57933038889774;,272.90395966274235;139.40037100612938;
True,inf,0,2,750,False,False,False,1.0,693.7930474934757;219.3665033934368;,407.2309363080581;241.46541231561574;
True,inf,0,2,750,False,False,False,1.0,288.6688414718699;552.1786815745951;,339.8077920029737;445.78035695156746;
True,inf,0,2,750,False,False,False,1.0,918.2144077374727;673.869424318777;,918.2144077374727;398.3343609409268;
True,inf,0,2,750,False,False,False,1.0,277.2069366165315;390.2056947459541;,325.8286223555927;351.0909645747314;
True,inf,0,2,750,False,False,False,1.0,650.8477764521514;615.5491097592845;,384.4102254987401;368.5410441016939;
True,inf,0,2,750,False,False,False,1.0,1039.851952194699;1007.7052914913562;,334.84603937401397;1333.0336528270955;
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,False,False,False,1.0,650.460636175095;1104.2227239527253;,52.52356231640758;321.13191006415695;
True,inf,0,2,750,False,False,False,1.0,520.6570292191881;145.17326436120672;,418.84440978275074;263.6353246128948;
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,False,False,False,1.0,594.051053065405;911.0000168602152;,358.4185794159751;671.0806711662138;
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,False,False,False,1.0,51.59618938595514;740.5647691749891;,471.2702792121516;208.217859345059;
True,inf,0,2,750,False,False,False,1.0,865.5931118113807;272.1123655175281;,310.75704829131246;327.17736460313137;
True,inf,0,2,750,False,False,False,1.0,511.5157747250219;573.2717855805597;,337.693906600079;292.3384696468665;
True,inf,0,2,750,False,False,False,1.0,1758.3612944776555;646.8634560633332;,323.08252242807816;309.5524417682644;
True,inf,0,2,750,False,False,False,1.0,220.2203884308664;1046.621178184929;,192.46585476478504;245.35820632983692;
True,inf,0,2,750,False,False,False,0.5,833.2707787296999;,550.423008497348;
True,inf,0,2,750,False,False,False,1.0,535.439908568409;872.5934588519972;,342.55409178663933;478.9605060407917;
True,inf,0,2,750,False,False,False,1.0,576.5970962772029;769.1874902751995;,515.6978760820058;443.17804765457026;
True,inf,0,2,750,False,False,False,1.0,289.18381876734475;444.99772566571903;,435.7452179700516;121.57992326639946;
True,inf,0,2,750,False,False,False,1.0,1501.956911817517;581.0146324976073;,246.3481384776511;269.3195097679164;
True,inf,0,2,750,False,False,False,1.0,335.75792156378105;862.1651467011002;,425.2917126979306;451.37218680362747;
True,inf,0,2,750,False,False,False,1.0,414.8074909726218;551.8118946384997;,320.4921345442385;422.54037719693383;
True,inf,0,2,750,False,False,False,1.0,525.8233418749624;146.4841386590127;,638.6889979778217;57.044733841120966;
True,inf,0,2,750,False,False,False,1.0,392.42790247316447;572.597849789965;,351.96715755873896;105.82499255356184;
True,inf,0,2,750,False,False,False,1.0,355.5707082173962;712.6339615223407;,206.11550286980355;337.63160289206814;
True,inf,0,2,750,False,False,False,1.0,213.07627546456902;620.373569042052;,45.871532063117805;469.26692559444473;
True,inf,0,2,750,False,False,False,0.5,1079.8258767552777;,373.5571484409715;
True,inf,0,2,750,False,False,False,1.0,658.0539337314492;136.8240468984394;,547.3697317922833;290.8057612490569;
True,inf,0,2,750,False,False,False,1.0,949.5839002911422;818.6848309110472;,715.6833730409359;549.4774046916689;
True,inf,0,2,750,False,False,False,1.0,362.0601817854943;137.61811311597938;,432.9445209875519;96.28559458573828;
True,inf,0,2,750,False,False,False,1.0,155.56929705674082;127.82335099975991;,237.63770723315707;190.92235191786713;
True,inf,0,2,750,False,False,False,1.0,189.82377835771723;517.3178644661344;,360.56580732573826;152.95370307393506;
True,inf,0,2,750,False,False,False,1.0,1089.1082829258887;274.8492596797107;,174.59823218537716;273.9749569447097;
True,inf,0,2,750,False,False,False,0.5,966.0940679845698;,194.54757440258447;
True,inf,0,2,750,False,False,False,1.0,1674.4183463731347;689.042870855157;,367.17551040347945;73.35549931054365;
True,inf,0,2,750,False,False,False,1.0,1063.8638401168066;509.68323751030454;,297.42987906489213;532.2956562669003;
True,inf,0,2,750,False,False,False,1.0,609.4690143097997;757.5890388706594;,118.14386694763908;415.0690515056372;
True,inf,0,2,750,False,False,False,1.0,405.2318778917346;565.9231259080765;,405.2318778917346;381.60172591433104;
True,inf,0,2,750,True,False,False,,,
True,inf,0,2,750,False,False,False,1.0,499.0013253035544;889.1091251409899;,314.4501420492171;569.3608442563316;
True,inf,0,2,750,False,False,False,1.0,689.7730759231937;677.5965650023509;,459.5038582264696;676.4847688937771;
True,inf,0,2,750,False,False,False,1.0,201.48112375408272;96.53772842807635;,340.0063891638582;79.81285364817496;
True,inf,0,3,750,False,False,False,1.0,1418.6076699606374;622.137496574692;311.7333313174432;,427.7360683038648;243.4960738617096;545.7909082990877;
True,inf,0,3,750,False,False,False,1.0,558.512336499403;118.22648533625278;866.9354991777454;,372.9823678125148;185.37276763937072;520.9059977699997;
True,inf,0,3,750,False,False,False,1.0,581.4116092093325;433.12589465691946;270.2383850481522;,378.3109432952946;459.1358067128147;292.47044410947376;
True,inf,0,3,750,False,False,False,1.0,1023.291318144371;872.4225990387448;120.05780380840541;,176.325902587616;370.0737375606125;74.7480556093148;
True,inf,0,3,750,False,False,False,1.0,401.7026554505316;179.37635070280584;1077.2937629840646;,107.51889531612996;360.583616665506;1088.547290157199;
True,inf,0,3,750,False,False,False,1.0,8.358178220481898;787.6167641931429;678.9222759945875;,243.8198779363287;787.1118448193645;763.8145475251891;
True,inf,0,3,750,True,False,False,,,
True,inf,0,3,750,False,False,False,0.6666666666666666,4366.9951313411375;431.9467772811074;,565.1705886893377;531.344940210453;
True,inf,0,3,750,False,False,False,1.0,369.9150589338464;797.3917590728313;364.38899342506386;,179.14481403309657;575.5757471387045;535.0782704266087;
True,inf,0,3,750,False,False,False,1.0,114.23669393327573;760.0021774533025;903.9322016047335;,255.93821333505045;585.4602888170899;59.05851107059149;
True,inf,0,3,750,False,False,False,1.0,455.6961970364552;193.04705488446015;270.49215347403714;,456.137016478859;233.56060113280864;262.2951208286382;
True,inf,0,3,750,False,False,False,0.6666666666666666,1074.1893716237864;338.78432415675417;,276.3706446331641;557.6189844581086;
True,inf,0,3,750,False,False,False,1.0,768.3774905049105;1042.6141370034734;508.34440386116387;,314.4530799967311;250.1828883028086;268.38465575498276;
True,inf,0,3,750,False,False,False,1.0,1066.9999231435675;498.63595834771814;728.4359938805511;,429.74542362994305;345.082284699747;344.2937605438056;
True,inf,0,3,750,False,False,False,1.0,618.795168403929;565.9221526136278;462.3313818897435;,134.5980816687634;82.8357446682465;691.0430781926873;
True,inf,0,3,750,False,False,False,1.0,775.8540527094193;186.60770964647952;374.44073502758096;,504.6676131396612;166.17087244910743;390.0132063063166;
True,inf,0,3,750,False,False,False,1.0,214.23309624337116;478.45411792714236;132.38666214188223;,278.2842871610613;542.2749156084194;291.69415259685763;
True,inf,0,3,750,False,False,False,1.0,165.67959597727315;467.07283752246474;214.33469416475685;,256.2179869928517;566.2721028960999;176.29537988354986;
True,inf,0,3,750,False,False,False,1.0,333.48595358853316;838.1125771826441;465.02184324732036;,221.43349515861522;546.0218760243093;108.87047317589513;
True,inf,0,3,750,False,False,False,1.0,482.28775371488587;390.3419161530774;1060.3867773723232;,219.41714032642153;333.126591543307;217.20770454087622;
True,inf,0,3,750,False,False,False,1.0,904.3242502121043;268.7148221534393;1431.9844395608136;,526.0550521751787;265.8941202449943;165.03233622633434;
True,inf,0,3,750,False,False,False,1.0,610.4872392619192;1346.6248198319793;159.2737115379117;,462.82822442664116;524.7457043183407;104.03366862508608;
True,inf,0,3,750,False,False,False,1.0,609.3602515131605;189.95520156974317;643.0082932156344;,414.3984572362241;262.2366831311205;474.88385059600614;
True,inf,0,3,750,True,False,False,,,
True,inf,0,3,750,False,False,False,1.0,521.9924785687484;167.84662302957392;113.52540837707228;,139.25322632614433;216.58324865376483;497.1576307021711;
True,inf,0,3,750,False,False,False,1.0,511.87179034281235;427.94993745249104;111.56616592662917;,571.8451420737736;228.6767909889316;363.7628779084542;
True,inf,0,3,750,False,False,False,1.0,432.0587297359646;119.15865811398862;332.95655507483394;,551.8076812927806;62.65121963871738;107.29476907180705;
True,inf,0,3,750,False,False,False,1.0,558.630536098268;464.78874725592766;430.2402535618397;,501.3248632211754;247.8666694636232;501.310967669305;
True,inf,0,3,750,False,False,False,1.0,480.1288999180371;442.618540454537;85.96024518450771;,344.1401585455214;340.88164871385203;85.96008636513157;
True,inf,0,3,750,False,False,False,0.6666666666666666,707.0944664954318;200.54336936032152;,228.51664676227168;238.01899774314754;
True,inf,0,3,750,False,False,False,1.0,660.5681506304146;3557.3155895963027;265.1569796412523;,482.8018837054388;215.20761450168484;369.96796275981154;
True,inf,0,3,750,False,False,False,1.0,379.64305279152404;1299.0434497957588;612.6630993533003;,266.3095152883046;639.7358890735977;1028.5411479140557;
True,inf,0,3,750,False,False,False,1.0,1343.1977501182585;1811.053739346133;1136.4926310766962;,142.3913939689859;59.15656387069498;132.2278587979815;
True,inf,0,3,750,False,False,False,0.6666666666666666,581.764042877569;1452.6858484620645;,593.4855075189487;165.28553027156983;
True,inf,0,3,750,False,False,False,1.0,254.23701572734825;804.1591478593634;846.1039435925023;,131.28264989278728;543.1286844582413;460.7987546485661;
True,inf,0,3,750,False,False,False,1.0,1188.606398466497;607.3290737087465;375.5472152508459;,520.0059459174751;97.97353723947505;82.84783933114316;
True,inf,0,3,750,False,False,False,1.0,674.498817096906;2024.321135342532;554.5376870389484;,220.9561834506753;215.60437013878604;315.45398603918846;
True,inf,0,3,750,False,False,False,1.0,368.4295157182839;1297.598548770265;32.37070323546522;,380.20055716080367;1080.033132201424;229.08758322348476;
True,inf,0,3,750,False,False,False,1.0,1178.5104718894122;760.174714771735;1916.0736173390226;,246.40494619067294;761.2055047356541;697.5070513980404;
True,inf,0,3,750,True,False,False,,,
True,inf,0,3,750,False,False,False,0.6666666666666666,646.5885909662919;497.3577994762071;,185.58747868915071;79.58159447514682;
True,inf,0,3,750,False,False,False,1.0,955.8397026589149;877.5950388890378;124.11517666853717;,319.30482165680945;365.2168412805576;366.90767014599425;
True,inf,0,3,750,False,False,False,1.0,434.69353072417016;335.49220808359786;150.50175401173053;,146.2841843507255;287.88712248706634;152.3794999681083;
True,inf,0,3,750,False,False,False,1.0,1303.7154083256164;843.9289947250686;791.5989700855538;,78.18703559182248;94.93893312082838;417.4752570613438;
True,inf,0,3,750,True,False,False,,,
True,inf,0,3,750,False,False,False,1.0,1403.0608243152728;78.59814602822233;1552.3510290465083;,175.2170429055478;445.3836429283901;418.6560161362829;
True,inf,0,3,750,False,False,False,1.0,268.6364521147378;614.0591418965521;586.0965966608048;,72.54542299626225;715.718583280435;515.3558981849147;
True,inf,0,3,750,False,False,False,1.0,648.6906428574835;692.9375835363473;198.47248072736014;,186.96655274224463;490.0077394132687;165.66413120718454;
True,inf,0,3,750,False,False,False,1.0,2053.2721344646056;1091.6415374911287;543.0577854509414;,521.4593848964635;179.73383594656497;203.76765797367923;
True,inf,0,3,750,False,False,False,1.0,843.8684394337181;913.609034739947;297.921671134538;,655.3569136013475;239.82158631883317;99.28081913870632;
True,inf,0,3,750,False,False,False,1.0,1008.5525684980759;1352.5947524924873;1204.5599718633093;,472.7513342646152;656.818573673336;533.2144067232965;
True,inf,0,3,750,False,False,False,0.6666666666666666,853.4855460439982;2276.6153472886003;,275.0511635271397;316.4737640108633;
True,inf,0,3,750,False,False,False,1.0,256.29312376883644;1111.4454591241981;1057.89057388131;,94.49971908589131;378.1281850720441;400.13528325708387;
True,inf,0,3,750,False,False,False,1.0,120.3744953641203;1020.3236584016314;486.07606473502284;,252.0970917511574;569.997897720175;431.4935852051884;
True,inf,0,3,750,False,False,False,1.0,562.9718607513531;264.9241340978583;379.7358585591852;,249.41788090774702;276.3726178596371;331.5334270494049;
True,inf,0,3,750,False,False,False,1.0,165.08191471886195;461.52706270710695;669.1907213124847;,373.36147814550657;372.11885317641656;185.40267068687098;
True,inf,0,3,750,False,False,False,1.0,399.9415707762043;604.5740836978028;315.42621312364065;,239.21470921272467;661.085465649172;295.02240518146624;
True,inf,0,3,750,False,False,False,1.0,345.6822988590982;683.9976887010838;412.9029186242917;,408.30355428489264;42.627766301377534;202.9524410118845;
True,inf,0,3,750,False,False,False,1.0,401.25916064141427;428.1934706665714;544.5925807036022;,370.6788372656729;266.68603561019614;373.1317751590682;
True,inf,0,3,750,False,False,False,1.0,2206.910952745819;607.1506157834198;371.1835703315571;,127.78880293087683;584.3050684384611;352.21011239672;
True,inf,0,3,750,False,False,False,1.0,437.05593641689177;601.9050670453838;41.11946277251739;,51.0518794559497;162.49782394345695;153.33803524846923;
True,inf,0,3,750,False,False,False,0.6666666666666666,833.9327695940581;623.3677660702347;,179.0151959588834;645.9745762855061;
True,inf,0,3,750,True,False,False,,,
True,inf,0,3,750,False,False,False,1.0,295.3832862239979;823.0601914462443;752.6912110663553;,488.8308470152036;123.04008812959273;392.03528271163304;
True,inf,0,3,750,False,False,False,1.0,483.30864185836055;158.55673951625894;815.1112339937921;,542.2956802778135;120.55706640697653;742.8848424420055;
True,inf,0,3,750,True,False,False,,,
True,inf,0,3,750,False,False,False,1.0,388.0729476215013;822.9004715920585;880.7449131388191;,593.8662917799121;125.82125344685693;446.723801037862;
True,inf,0,3,750,False,False,False,1.0,591.550132325614;112.8328799731756;240.99156443456897;,71.76158406227434;206.36595080651773;106.6961388116498;
True,inf,0,3,750,False,False,False,1.0,519.6096875281055;208.61721701017564;186.21112714610715;,207.5921403871539;145.91167880254827;443.40824533547755;
True,inf,0,3,750,True,False,False,,,
True,inf,0,3,750,False,False,False,1.0,1782.074020155224;465.9898867261331;506.7578595438502;,165.54123946839107;150.41280585733384;79.45341276884646;
True,inf,0,3,750,False,False,False,1.0,281.9831503685366;523.2788408530038;280.2440508310179;,160.6661044666187;349.1305278329203;60.84996437782426;
True,inf,0,3,750,False,False,False,1.0,709.6325197741858;910.6096364203333;167.77218500071046;,394.43502141253606;323.50869943575657;191.18030287371727;
True,inf,0,3,750,False,False,False,1.0,1091.167193472367;766.6270566907895;264.197473628202;,552.4933050332057;473.7358829804432;497.6304156992347;
True,inf,0,3,750,False,False,False,1.0,717.2494596878621;276.07468262133307;230.4643357885332;,458.5571528847381;561.9465437055724;251.864074825393;
True,inf,0,3,750,False,False,False,1.0,716.5247142872274;334.2282336190916;541.0197522928813;,777.1736429152128;138.04943014493566;385.87379492947997;
True,inf,0,3,750,False,False,False,1.0,519.1644383195907;795.5765447812273;683.6681142505003;,398.4765424410672;649.2446502009589;663.0316588877714;
True,inf,0,3,750,False,False,False,1.0,790.2903364919111;155.79342590869885;714.7428094317083;,667.5640244669571;340.68478886942796;267.0203718873406;
True,inf,0,3,750,False,False,False,1.0,1560.0739961525967;692.2110542767205;248.5555029580068;,339.1920901498862;276.8545128714389;319.3141978989992;
True,inf,0,3,750,False,False,False,1.0,368.4643068401069;275.4410602154746;260.8305321384228;,497.0366999546796;288.2299011250882;183.45754279748212;
True,inf,0,3,750,False,False,False,1.0,1822.679072302266;686.5046706281667;301.2544679262771;,345.4809882962628;336.2665336211522;95.52836747894352;
True,inf,0,3,750,False,False,False,1.0,630.2787882351878;1371.5148760071286;500.5387089830313;,278.43529671758733;363.2706474099845;399.4621893296416;
True,inf,0,3,750,False,False,False,1.0,532.7535935235518;153.80914629757635;85.04102158876819;,242.7231165013321;19.12363673795745;85.04102158876819;
True,inf,0,3,750,False,False,False,1.0,132.97999177717813;422.64942809298464;342.66633139696387;,299.3008954826368;340.7513598012923;325.8694841311399;
True,inf,0,3,750,False,False,False,1.0,271.18902166215616;597.1691185030944;112.87451808746553;,271.1890302207047;285.3534710939678;309.79302410259146;
True,inf,0,3,750,False,False,False,1.0,259.27616834337766;341.6180331703201;338.62721653535664;,256.9807881185221;201.3986100335659;333.5865383053662;
True,inf,0,3,750,False,False,False,1.0,460.80211467858686;93.54473950648709;356.357146264519;,372.03602840395996;153.66146378880822;71.68547489516182;
True,inf,0,3,750,True,False,False,,,
True,inf,0,3,750,False,False,False,1.0,444.8085189668068;996.5084039961497;2129.9799806298165;,642.2122723370994;313.4555771562352;352.60789913874925;
True,inf,0,3,750,False,False,False,1.0,387.78393039393364;617.1859735170347;490.67362501850664;,339.88858841698453;328.97278676647704;111.65006400303415;
True,inf,0,3,750,True,False,False,,,
True,inf,0,3,750,False,False,False,1.0,267.8354732808998;76.8879950340485;398.0464837194182;,259.23182180882753;129.30808631276741;213.66368403469014;
True,inf,0,3,750,False,False,False,1.0,1044.0083591141;1422.7787036127552;1123.7419661151828;,283.72757016841484;233.58696071520848;561.7076780547205;
True,inf,0,3,750,True,False,False,,,
True,inf,0,3,750,False,False,False,1.0,200.8646154961913;283.24962168754683;156.6156539281616;,136.7655313951048;327.9290555159523;258.45750004525564;
True,inf,0,3,750,False,False,False,1.0,2229.2354482495034;251.9950387064341;1224.2054395529824;,717.6911722278479;251.9950387064341;212.64227778770638;
True,inf,0,3,750,False,False,False,1.0,180.06260267702007;1184.518133734205;470.10266685077227;,247.12697687262346;665.6004249699488;483.46401583884426;
True,inf,0,3,750,False,False,False,1.0,712.075707110048;1078.9188018118484;409.0236442698473;,234.63892939026147;332.2493053982184;171.54024213524022;
True,inf,0,3,750,False,False,False,1.0,442.653476179212;878.3817234967751;339.64883974654987;,301.7639951650025;261.044487945161;412.7334191553854;
True,inf,0,3,750,False,False,False,1.0,116.07690324699344;2907.945269634072;557.0381562555357;,98.73588383417447;858.6107143749965;309.2377994947019;
