k,consistency_thresh,method_thresh,prune,max_time_offset,std,success_rate,theta_error
4,3500,inf,False,0,500,True,6.536487035775238
4,3500,inf,False,0,500,True,0.07138523786746731
4,3500,inf,False,0,500,True,2.8340816406061435
4,3500,inf,False,0,500,True,30.18798257425543
4,3500,inf,False,0,500,True,0.550389332892756
4,3500,inf,False,0,500,True,1.8862491181457877
4,3500,inf,False,0,500,True,4.138459763357826
4,3500,inf,False,0,500,True,1.6281829922366455
4,3500,inf,False,0,500,True,0.19374468340576811
4,3500,inf,False,0,500,True,0.23781592563382503
4,3500,inf,False,0,500,True,15.014187764636198
4,3500,inf,False,0,500,True,2.0161826305353685
4,3500,inf,False,0,500,True,1.2373128195884533
4,3500,inf,False,0,500,True,1.3389411910673523
4,3500,inf,False,0,500,True,3.2994067110859264
4,3500,inf,False,0,500,True,1.7456086977869347
4,3500,inf,False,0,500,True,4.433821278606693
4,3500,inf,False,0,500,True,0.7176008477106013
4,3500,inf,False,0,500,True,4.7125828592134695
4,3500,inf,False,0,500,True,0.19821404797245634
4,3500,inf,False,0,500,True,5.528311097574502
4,3500,inf,False,0,500,True,0.6612790728961571
4,3500,inf,False,0,500,True,1.7771662337664074
4,3500,inf,False,0,500,True,4.754735928308087
4,3500,inf,False,0,500,True,1.789409804022874
4,3500,inf,False,0,500,True,19.630278557127795
4,3500,inf,False,0,500,True,2.6223504615758912
4,3500,inf,False,0,500,True,4.282631595668761
4,3500,inf,False,0,500,True,2.96844609122763
4,3500,inf,False,0,500,True,3.6288478528096135
4,3500,inf,False,0,500,True,3.126874351242172
4,3500,inf,False,0,500,True,5.449867974767017
4,3500,inf,False,0,500,True,116.38837457461499
4,3500,inf,False,0,500,True,0.5275114447205844
4,3500,inf,False,0,500,True,2.65439442835655
4,3500,inf,False,0,500,True,1.9879441287754034
4,3500,inf,False,0,500,True,1.4189311279578263
4,3500,inf,False,0,500,True,4.156958676512723
4,3500,inf,False,0,500,True,3.164770817348117
4,3500,inf,False,0,500,True,2.507611957123288
4,3500,inf,False,0,500,True,3.8688242937740185
4,3500,inf,False,0,500,True,9.12429415870912
4,3500,inf,False,0,500,True,5.63945008795276
4,3500,inf,False,0,500,True,0.2080082030189282
4,3500,inf,False,0,500,True,3.852198929531255
4,3500,inf,False,0,500,True,1.8063370973315003
4,3500,inf,False,0,500,True,1.6012163874859306
4,3500,inf,False,0,500,True,1.1467247120648132
4,3500,inf,False,0,500,True,4.932656610524674
4,3500,inf,False,0,500,True,118.4719239561664
4,3500,inf,False,0,500,True,0.9407965950390675
4,3500,inf,False,0,750,True,2.531580608585749
4,3500,inf,False,0,750,True,1.0332691986373148
4,3500,inf,False,0,750,True,0.12927561936685095
4,3500,inf,False,0,750,True,149.82340610583157
4,3500,inf,False,0,750,True,1.4630833255343347
4,3500,inf,False,0,750,True,10.606323917114322
4,3500,inf,False,0,750,True,12.481403871185776
